dep;jour;P;T;cl_age90
67;2020-05-15;5;59;90
67;2020-05-15;26;1101;0
67;2020-05-16;0;18;09
67;2020-05-16;0;23;19
67;2020-05-16;0;44;29
67;2020-05-16;1;37;39
67;2020-05-16;3;52;49
67;2020-05-16;0;60;59
67;2020-05-16;1;59;69
67;2020-05-16;1;36;79
67;2020-05-16;2;50;89
67;2020-05-16;1;17;90
67;2020-05-16;9;396;0
67;2020-05-17;0;7;09
67;2020-05-17;0;4;19
67;2020-05-17;0;10;29
67;2020-05-17;0;6;39
67;2020-05-17;0;7;49
67;2020-05-17;0;11;59
67;2020-05-17;0;16;69
67;2020-05-17;0;25;79
67;2020-05-17;0;15;89
67;2020-05-17;0;4;90
67;2020-05-17;0;105;0
67;2020-05-18;2;51;09
67;2020-05-18;1;58;19
67;2020-05-18;3;133;29
67;2020-05-18;0;155;39
67;2020-05-18;1;121;49
67;2020-05-18;1;170;59
67;2020-05-18;5;134;69
67;2020-05-18;4;121;79
67;2020-05-18;3;139;89
67;2020-05-18;5;66;90
67;2020-05-18;25;1148;0
67;2020-05-19;1;49;09
67;2020-05-19;0;46;19
67;2020-05-19;0;160;29
67;2020-05-19;1;182;39
67;2020-05-19;4;175;49
67;2020-05-19;5;179;59
67;2020-05-19;3;161;69
67;2020-05-19;0;110;79
67;2020-05-19;3;170;89
67;2020-05-19;13;116;90
67;2020-05-19;30;1348;0
67;2020-05-20;1;60;09
67;2020-05-20;0;50;19
67;2020-05-20;1;151;29
67;2020-05-20;1;162;39
67;2020-05-20;3;154;49
67;2020-05-20;0;154;59
67;2020-05-20;1;106;69
67;2020-05-20;0;100;79
67;2020-05-20;5;104;89
67;2020-05-20;1;61;90
67;2020-05-20;13;1103;0
67;2020-05-21;0;5;09
67;2020-05-21;0;5;19
67;2020-05-21;0;10;29
67;2020-05-21;0;5;39
67;2020-05-21;0;7;49
67;2020-05-21;0;11;59
67;2020-05-21;1;21;69
67;2020-05-21;0;18;79
67;2020-05-21;1;24;89
67;2020-05-21;0;5;90
67;2020-05-21;2;111;0
67;2020-05-22;0;56;09
67;2020-05-22;1;68;19
67;2020-05-22;5;126;29
67;2020-05-22;2;157;39
67;2020-05-22;5;145;49
67;2020-05-22;3;173;59
67;2020-05-22;1;146;69
67;2020-05-22;2;119;79
67;2020-05-22;1;84;89
67;2020-05-22;1;29;90
67;2020-05-22;21;1103;0
67;2020-05-23;0;24;09
67;2020-05-23;0;27;19
67;2020-05-23;0;44;29
67;2020-05-23;0;55;39
67;2020-05-23;1;51;49
67;2020-05-23;0;68;59
67;2020-05-23;1;53;69
67;2020-05-23;2;65;79
67;2020-05-23;0;36;89
67;2020-05-23;0;13;90
67;2020-05-23;4;436;0
67;2020-05-24;0;5;09
67;2020-05-24;0;6;19
67;2020-05-24;0;4;29
67;2020-05-24;0;8;39
67;2020-05-24;0;6;49
67;2020-05-24;0;17;59
67;2020-05-24;0;5;69
67;2020-05-24;1;14;79
67;2020-05-24;0;7;89
67;2020-05-24;0;3;90
67;2020-05-24;1;75;0
67;2020-05-25;0;55;09
67;2020-05-25;3;75;19
67;2020-05-25;3;152;29
67;2020-05-25;3;164;39
67;2020-05-25;1;145;49
67;2020-05-25;1;152;59
67;2020-05-25;3;133;69
67;2020-05-25;1;134;79
67;2020-05-25;6;150;89
67;2020-05-25;6;52;90
67;2020-05-25;27;1212;0
67;2020-05-26;1;58;09
67;2020-05-26;1;67;19
67;2020-05-26;5;180;29
67;2020-05-26;2;135;39
67;2020-05-26;1;114;49
67;2020-05-26;1;135;59
67;2020-05-26;1;168;69
67;2020-05-26;2;153;79
67;2020-05-26;2;117;89
67;2020-05-26;0;43;90
67;2020-05-26;16;1170;0
67;2020-05-27;0;48;09
67;2020-05-27;0;57;19
67;2020-05-27;4;115;29
67;2020-05-27;2;115;39
67;2020-05-27;1;127;49
67;2020-05-27;1;109;59
67;2020-05-27;0;98;69
67;2020-05-27;0;133;79
67;2020-05-27;1;98;89
67;2020-05-27;2;32;90
67;2020-05-27;11;932;0
67;2020-05-28;1;40;09
67;2020-05-28;2;63;19
67;2020-05-28;2;127;29
67;2020-05-28;0;118;39
67;2020-05-28;0;107;49
67;2020-05-28;1;127;59
67;2020-05-28;2;109;69
67;2020-05-28;1;94;79
67;2020-05-28;6;130;89
67;2020-05-28;4;77;90
67;2020-05-28;19;992;0
67;2020-05-29;1;45;09
67;2020-05-29;0;73;19
67;2020-05-29;3;140;29
67;2020-05-29;3;160;39
67;2020-05-29;2;141;49
67;2020-05-29;0;162;59
67;2020-05-29;1;130;69
67;2020-05-29;3;132;79
67;2020-05-29;1;124;89
67;2020-05-29;1;66;90
67;2020-05-29;15;1173;0
67;2020-05-30;0;21;09
67;2020-05-30;1;38;19
67;2020-05-30;0;57;29
67;2020-05-30;0;70;39
67;2020-05-30;0;72;49
67;2020-05-30;0;81;59
67;2020-05-30;0;69;69
67;2020-05-30;0;67;79
67;2020-05-30;1;66;89
67;2020-05-30;0;31;90
67;2020-05-30;2;572;0
67;2020-05-31;0;7;09
67;2020-05-31;0;3;19
67;2020-05-31;0;7;29
67;2020-05-31;0;7;39
67;2020-05-31;0;8;49
67;2020-05-31;0;13;59
67;2020-05-31;0;11;69
67;2020-05-31;0;7;79
67;2020-05-31;0;17;89
67;2020-05-31;0;6;90
67;2020-05-31;0;86;0
67;2020-06-01;0;7;09
67;2020-06-01;0;6;19
67;2020-06-01;0;2;29
67;2020-06-01;0;7;39
67;2020-06-01;0;11;49
67;2020-06-01;1;11;59
67;2020-06-01;0;20;69
67;2020-06-01;0;24;79
67;2020-06-01;0;26;89
67;2020-06-01;0;9;90
67;2020-06-01;1;123;0
67;2020-06-02;0;58;09
67;2020-06-02;0;58;19
67;2020-06-02;2;141;29
67;2020-06-02;1;175;39
67;2020-06-02;2;164;49
67;2020-06-02;0;181;59
67;2020-06-02;2;189;69
67;2020-06-02;0;175;79
67;2020-06-02;1;108;89
67;2020-06-02;4;68;90
67;2020-06-02;12;1317;0
67;2020-06-03;1;47;09
67;2020-06-03;0;63;19
67;2020-06-03;3;122;29
67;2020-06-03;1;116;39
67;2020-06-03;0;114;49
67;2020-06-03;0;119;59
67;2020-06-03;0;116;69
67;2020-06-03;2;144;79
67;2020-06-03;3;183;89
67;2020-06-03;6;110;90
67;2020-06-03;16;1134;0
67;2020-06-04;0;39;09
67;2020-06-04;0;50;19
67;2020-06-04;4;139;29
67;2020-06-04;2;114;39
67;2020-06-04;3;101;49
67;2020-06-04;0;148;59
67;2020-06-04;0;101;69
67;2020-06-04;2;128;79
67;2020-06-04;1;131;89
67;2020-06-04;0;112;90
67;2020-06-04;12;1063;0
67;2020-06-05;0;46;09
67;2020-06-05;0;86;19
67;2020-06-05;1;127;29
67;2020-06-05;0;134;39
67;2020-06-05;0;133;49
67;2020-06-05;2;149;59
67;2020-06-05;0;144;69
67;2020-06-05;0;125;79
67;2020-06-05;0;112;89
67;2020-06-05;0;36;90
67;2020-06-05;3;1092;0
67;2020-06-06;0;30;09
67;2020-06-06;0;44;19
67;2020-06-06;1;44;29
67;2020-06-06;0;51;39
67;2020-06-06;0;69;49
67;2020-06-06;0;69;59
67;2020-06-06;0;65;69
67;2020-06-06;1;85;79
67;2020-06-06;1;99;89
67;2020-06-06;1;61;90
67;2020-06-06;4;617;0
67;2020-06-07;0;5;09
67;2020-06-07;0;1;19
67;2020-06-07;0;5;29
67;2020-06-07;1;4;39
67;2020-06-07;0;2;49
67;2020-06-07;0;10;59
67;2020-06-07;0;11;69
67;2020-06-07;0;15;79
67;2020-06-07;0;14;89
67;2020-06-07;0;4;90
67;2020-06-07;1;71;0
67;2020-06-08;0;39;09
67;2020-06-08;0;62;19
67;2020-06-08;2;155;29
67;2020-06-08;0;137;39
67;2020-06-08;0;155;49
67;2020-06-08;2;167;59
67;2020-06-08;0;159;69
67;2020-06-08;3;158;79
67;2020-06-08;4;146;89
67;2020-06-08;3;68;90
67;2020-06-08;14;1246;0
67;2020-06-09;1;44;09
67;2020-06-09;0;54;19
67;2020-06-09;0;115;29
67;2020-06-09;1;134;39
67;2020-06-09;1;104;49
67;2020-06-09;0;119;59
67;2020-06-09;2;118;69
67;2020-06-09;0;121;79
67;2020-06-09;1;83;89
67;2020-06-09;0;28;90
67;2020-06-09;6;920;0
67;2020-06-10;0;43;09
67;2020-06-10;2;50;19
67;2020-06-10;1;119;29
67;2020-06-10;0;103;39
67;2020-06-10;1;102;49
67;2020-06-10;1;118;59
67;2020-06-10;0;106;69
67;2020-06-10;3;120;79
67;2020-06-10;2;101;89
67;2020-06-10;2;66;90
67;2020-06-10;12;928;0
67;2020-06-11;0;35;09
67;2020-06-11;0;35;19
67;2020-06-11;2;100;29
67;2020-06-11;1;88;39
67;2020-06-11;1;103;49
67;2020-06-11;0;93;59
67;2020-06-11;0;89;69
67;2020-06-11;0;84;79
67;2020-06-11;0;77;89
67;2020-06-11;0;31;90
67;2020-06-11;4;735;0
67;2020-06-12;0;42;09
67;2020-06-12;0;69;19
67;2020-06-12;2;124;29
67;2020-06-12;0;156;39
67;2020-06-12;0;144;49
67;2020-06-12;0;160;59
67;2020-06-12;0;149;69
67;2020-06-12;0;139;79
67;2020-06-12;1;117;89
67;2020-06-12;0;42;90
67;2020-06-12;3;1142;0
67;2020-06-13;0;16;09
67;2020-06-13;0;19;19
67;2020-06-13;1;31;29
67;2020-06-13;0;44;39
67;2020-06-13;0;41;49
67;2020-06-13;0;61;59
67;2020-06-13;0;55;69
67;2020-06-13;0;63;79
67;2020-06-13;1;43;89
67;2020-06-13;0;14;90
67;2020-06-13;2;387;0
67;2020-06-14;0;2;09
67;2020-06-14;0;0;19
67;2020-06-14;0;1;29
67;2020-06-14;0;3;39
67;2020-06-14;0;9;49
67;2020-06-14;0;7;59
67;2020-06-14;0;11;69
67;2020-06-14;0;16;79
67;2020-06-14;0;15;89
67;2020-06-14;0;3;90
67;2020-06-14;0;67;0
67;2020-06-15;0;39;09
67;2020-06-15;2;48;19
67;2020-06-15;0;95;29
67;2020-06-15;1;117;39
67;2020-06-15;0;105;49
67;2020-06-15;0;130;59
67;2020-06-15;0;143;69
67;2020-06-15;0;165;79
67;2020-06-15;2;106;89
67;2020-06-15;2;23;90
67;2020-06-15;7;971;0
67;2020-06-16;0;30;09
67;2020-06-16;0;58;19
67;2020-06-16;1;118;29
67;2020-06-16;0;107;39
67;2020-06-16;0;105;49
67;2020-06-16;1;105;59
67;2020-06-16;0;138;69
67;2020-06-16;0;122;79
67;2020-06-16;1;85;89
67;2020-06-16;0;24;90
67;2020-06-16;3;892;0
67;2020-06-17;0;46;09
67;2020-06-17;1;52;19
67;2020-06-17;1;84;29
67;2020-06-17;0;80;39
67;2020-06-17;0;85;49
67;2020-06-17;1;102;59
67;2020-06-17;0;90;69
67;2020-06-17;4;97;79
67;2020-06-17;2;72;89
67;2020-06-17;1;23;90
67;2020-06-17;10;731;0
67;2020-06-18;0;28;09
67;2020-06-18;1;44;19
67;2020-06-18;1;91;29
67;2020-06-18;0;83;39
67;2020-06-18;1;69;49
67;2020-06-18;0;82;59
67;2020-06-18;0;67;69
67;2020-06-18;0;57;79
67;2020-06-18;0;68;89
67;2020-06-18;0;35;90
67;2020-06-18;3;624;0
67;2020-06-19;0;36;09
67;2020-06-19;3;73;19
67;2020-06-19;0;103;29
67;2020-06-19;0;128;39
67;2020-06-19;1;113;49
67;2020-06-19;0;141;59
67;2020-06-19;0;160;69
67;2020-06-19;1;130;79
67;2020-06-19;0;102;89
67;2020-06-19;0;49;90
67;2020-06-19;5;1035;0
67;2020-06-20;0;15;09
67;2020-06-20;0;27;19
67;2020-06-20;0;33;29
67;2020-06-20;0;47;39
67;2020-06-20;1;44;49
67;2020-06-20;0;47;59
67;2020-06-20;1;59;69
67;2020-06-20;0;62;79
67;2020-06-20;0;33;89
67;2020-06-20;0;9;90
67;2020-06-20;2;376;0
67;2020-06-21;0;2;09
67;2020-06-21;0;1;19
67;2020-06-21;0;2;29
67;2020-06-21;0;3;39
67;2020-06-21;1;8;49
67;2020-06-21;0;8;59
67;2020-06-21;0;7;69
67;2020-06-21;1;9;79
67;2020-06-21;0;13;89
67;2020-06-21;0;4;90
67;2020-06-21;2;57;0
67;2020-06-22;0;55;09
67;2020-06-22;1;71;19
67;2020-06-22;2;111;29
67;2020-06-22;1;112;39
67;2020-06-22;0;132;49
67;2020-06-22;0;152;59
67;2020-06-22;0;136;69
67;2020-06-22;0;130;79
67;2020-06-22;0;110;89
67;2020-06-22;0;31;90
67;2020-06-22;4;1040;0
67;2020-06-23;0;51;09
67;2020-06-23;0;71;19
67;2020-06-23;0;94;29
67;2020-06-23;0;121;39
67;2020-06-23;0;102;49
67;2020-06-23;0;105;59
67;2020-06-23;0;120;69
67;2020-06-23;1;121;79
67;2020-06-23;0;87;89
67;2020-06-23;0;23;90
67;2020-06-23;1;895;0
67;2020-06-24;0;46;09
67;2020-06-24;0;59;19
67;2020-06-24;0;102;29
67;2020-06-24;0;104;39
67;2020-06-24;0;84;49
67;2020-06-24;1;90;59
67;2020-06-24;0;100;69
67;2020-06-24;0;92;79
67;2020-06-24;2;70;89
67;2020-06-24;0;28;90
67;2020-06-24;3;775;0
67;2020-06-25;2;59;09
67;2020-06-25;1;61;19
67;2020-06-25;0;99;29
67;2020-06-25;1;91;39
67;2020-06-25;0;76;49
67;2020-06-25;0;71;59
67;2020-06-25;0;55;69
67;2020-06-25;0;61;79
67;2020-06-25;0;43;89
67;2020-06-25;0;17;90
67;2020-06-25;4;633;0
67;2020-06-26;0;79;09
67;2020-06-26;0;74;19
67;2020-06-26;1;122;29
67;2020-06-26;0;133;39
67;2020-06-26;0;117;49
67;2020-06-26;0;131;59
67;2020-06-26;0;130;69
67;2020-06-26;1;130;79
67;2020-06-26;1;92;89
67;2020-06-26;1;20;90
67;2020-06-26;4;1029;0
67;2020-06-27;0;32;09
67;2020-06-27;0;38;19
67;2020-06-27;0;55;29
67;2020-06-27;0;50;39
67;2020-06-27;0;48;49
67;2020-06-27;0;60;59
67;2020-06-27;0;65;69
67;2020-06-27;0;61;79
67;2020-06-27;0;41;89
67;2020-06-27;0;9;90
67;2020-06-27;0;459;0
67;2020-06-28;0;1;09
67;2020-06-28;0;1;19
67;2020-06-28;0;1;29
67;2020-06-28;0;10;39
67;2020-06-28;0;2;49
67;2020-06-28;0;5;59
67;2020-06-28;0;11;69
67;2020-06-28;0;12;79
67;2020-06-28;0;9;89
67;2020-06-28;1;3;90
67;2020-06-28;1;55;0
67;2020-06-29;0;76;09
67;2020-06-29;0;100;19
67;2020-06-29;1;129;29
67;2020-06-29;0;148;39
67;2020-06-29;0;125;49
67;2020-06-29;0;138;59
67;2020-06-29;2;173;69
67;2020-06-29;1;167;79
67;2020-06-29;0;148;89
67;2020-06-29;0;94;90
67;2020-06-29;4;1298;0
67;2020-06-30;0;105;09
67;2020-06-30;0;81;19
67;2020-06-30;1;134;29
67;2020-06-30;1;163;39
67;2020-06-30;0;148;49
67;2020-06-30;0;136;59
67;2020-06-30;1;120;69
67;2020-06-30;1;112;79
67;2020-06-30;0;79;89
67;2020-06-30;0;32;90
67;2020-06-30;8;1115;0
67;2020-07-01;0;82;09
67;2020-07-01;0;102;19
67;2020-07-01;1;153;29
67;2020-07-01;0;182;39
67;2020-07-01;1;166;49
67;2020-07-01;0;154;59
67;2020-07-01;1;152;69
67;2020-07-01;0;136;79
67;2020-07-01;0;92;89
67;2020-07-01;0;34;90
67;2020-07-01;3;1253;0
67;2020-07-02;1;111;09
67;2020-07-02;0;51;19
67;2020-07-02;0;125;29
67;2020-07-02;0;110;39
67;2020-07-02;0;125;49
67;2020-07-02;1;108;59
67;2020-07-02;3;106;69
67;2020-07-02;0;66;79
67;2020-07-02;0;59;89
67;2020-07-02;0;16;90
67;2020-07-02;5;877;0
67;2020-07-03;0;145;09
67;2020-07-03;1;106;19
67;2020-07-03;0;168;29
67;2020-07-03;0;224;39
67;2020-07-03;0;167;49
67;2020-07-03;0;181;59
67;2020-07-03;1;195;69
67;2020-07-03;2;181;79
67;2020-07-03;0;120;89
67;2020-07-03;0;51;90
67;2020-07-03;4;1538;0
67;2020-07-04;0;70;09
67;2020-07-04;0;39;19
67;2020-07-04;0;57;29
67;2020-07-04;0;65;39
67;2020-07-04;0;59;49
67;2020-07-04;0;67;59
67;2020-07-04;0;68;69
67;2020-07-04;0;53;79
67;2020-07-04;0;33;89
67;2020-07-04;0;15;90
67;2020-07-04;0;526;0
67;2020-07-05;0;7;09
67;2020-07-05;0;3;19
67;2020-07-05;0;6;29
67;2020-07-05;0;7;39
67;2020-07-05;0;10;49
67;2020-07-05;0;6;59
67;2020-07-05;0;13;69
67;2020-07-05;0;13;79
67;2020-07-05;0;13;89
67;2020-07-05;0;5;90
67;2020-07-05;0;83;0
67;2020-07-06;0;136;09
67;2020-07-06;0;103;19
67;2020-07-06;2;161;29
67;2020-07-06;1;179;39
67;2020-07-06;0;176;49
67;2020-07-06;0;136;59
67;2020-07-06;1;152;69
67;2020-07-06;1;153;79
67;2020-07-06;1;88;89
67;2020-07-06;0;23;90
67;2020-07-06;6;1309;0
67;2020-07-07;0;201;09
67;2020-07-07;0;113;19
67;2020-07-07;1;192;29
67;2020-07-07;0;239;39
67;2020-07-07;1;205;49
67;2020-07-07;0;148;59
67;2020-07-07;1;195;69
67;2020-07-07;0;146;79
67;2020-07-07;1;105;89
67;2020-07-07;0;32;90
67;2020-07-07;5;1578;0
67;2020-07-08;0;117;09
67;2020-07-08;0;94;19
67;2020-07-08;1;159;29
67;2020-07-08;0;204;39
67;2020-07-08;0;177;49
67;2020-07-08;1;168;59
67;2020-07-08;0;221;69
67;2020-07-08;0;182;79
67;2020-07-08;0;115;89
67;2020-07-08;1;20;90
67;2020-07-08;3;1457;0
67;2020-07-09;1;118;09
67;2020-07-09;0;98;19
67;2020-07-09;1;174;29
67;2020-07-09;0;218;39
67;2020-07-09;3;175;49
67;2020-07-09;3;172;59
67;2020-07-09;2;204;69
67;2020-07-09;2;152;79
67;2020-07-09;1;110;89
67;2020-07-09;1;49;90
67;2020-07-09;14;1470;0
67;2020-07-10;1;155;09
67;2020-07-10;1;108;19
67;2020-07-10;0;193;29
67;2020-07-10;1;257;39
67;2020-07-10;1;212;49
67;2020-07-10;0;203;59
67;2020-07-10;1;228;69
67;2020-07-10;2;210;79
67;2020-07-10;0;108;89
67;2020-07-10;0;27;90
67;2020-07-10;7;1701;0
67;2020-07-11;0;51;09
67;2020-07-11;0;65;19
67;2020-07-11;0;69;29
67;2020-07-11;1;59;39
67;2020-07-11;0;59;49
67;2020-07-11;0;67;59
67;2020-07-11;0;50;69
67;2020-07-11;0;59;79
67;2020-07-11;0;34;89
67;2020-07-11;0;15;90
67;2020-07-11;1;528;0
67;2020-07-12;0;1;09
67;2020-07-12;0;3;19
67;2020-07-12;1;7;29
67;2020-07-12;0;6;39
67;2020-07-12;0;6;49
67;2020-07-12;0;6;59
67;2020-07-12;0;14;69
67;2020-07-12;0;7;79
67;2020-07-12;0;17;89
67;2020-07-12;0;10;90
67;2020-07-12;1;77;0
67;2020-07-13;0;137;09
67;2020-07-13;0;111;19
67;2020-07-13;0;182;29
67;2020-07-13;0;215;39
67;2020-07-13;0;181;49
67;2020-07-13;0;172;59
67;2020-07-13;0;184;69
67;2020-07-13;1;179;79
67;2020-07-13;0;106;89
67;2020-07-13;0;30;90
67;2020-07-13;1;1497;0
67;2020-07-14;0;4;09
67;2020-07-14;0;5;19
67;2020-07-14;0;9;29
67;2020-07-14;1;5;39
67;2020-07-14;0;4;49
67;2020-07-14;0;8;59
67;2020-07-14;0;7;69
67;2020-07-14;0;10;79
67;2020-07-14;0;16;89
67;2020-07-14;0;8;90
67;2020-07-14;1;76;0
67;2020-07-15;0;100;09
67;2020-07-15;0;109;19
67;2020-07-15;0;207;29
67;2020-07-15;1;229;39
67;2020-07-15;0;171;49
67;2020-07-15;0;134;59
67;2020-07-15;0;146;69
67;2020-07-15;0;105;79
67;2020-07-15;1;70;89
67;2020-07-15;0;28;90
67;2020-07-15;2;1299;0
67;2020-07-16;0;107;09
67;2020-07-16;0;109;19
67;2020-07-16;0;182;29
67;2020-07-16;4;227;39
67;2020-07-16;1;162;49
67;2020-07-16;0;116;59
67;2020-07-16;0;101;69
67;2020-07-16;1;84;79
67;2020-07-16;1;78;89
67;2020-07-16;0;24;90
67;2020-07-16;7;1190;0
67;2020-07-17;0;123;09
67;2020-07-17;0;108;19
67;2020-07-17;1;180;29
67;2020-07-17;2;264;39
67;2020-07-17;0;188;49
67;2020-07-17;0;151;59
67;2020-07-17;0;161;69
67;2020-07-17;0;152;79
67;2020-07-17;0;85;89
67;2020-07-17;0;22;90
67;2020-07-17;3;1434;0
67;2020-07-18;1;56;09
67;2020-07-18;2;67;19
67;2020-07-18;0;76;29
67;2020-07-18;1;105;39
67;2020-07-18;1;92;49
67;2020-07-18;1;69;59
67;2020-07-18;0;87;69
67;2020-07-18;0;80;79
67;2020-07-18;0;36;89
67;2020-07-18;0;10;90
67;2020-07-18;6;678;0
67;2020-07-19;0;7;09
67;2020-07-19;0;8;19
67;2020-07-19;0;5;29
67;2020-07-19;0;1;39
67;2020-07-19;0;9;49
67;2020-07-19;0;12;59
67;2020-07-19;0;9;69
67;2020-07-19;0;11;79
67;2020-07-19;0;13;89
67;2020-07-19;1;6;90
67;2020-07-19;1;81;0
67;2020-07-20;2;123;09
67;2020-07-20;1;145;19
67;2020-07-20;2;229;29
67;2020-07-20;2;266;39
67;2020-07-20;4;233;49
67;2020-07-20;0;228;59
67;2020-07-20;1;293;69
67;2020-07-20;2;216;79
67;2020-07-20;1;118;89
67;2020-07-20;1;27;90
67;2020-07-20;16;1878;0
67;2020-07-21;0;107;09
67;2020-07-21;0;122;19
67;2020-07-21;0;253;29
67;2020-07-21;1;236;39
67;2020-07-21;1;209;49
67;2020-07-21;0;224;59
67;2020-07-21;2;227;69
67;2020-07-21;0;203;79
67;2020-07-21;0;91;89
67;2020-07-21;0;24;90
67;2020-07-21;4;1696;0
67;2020-07-22;0;89;09
67;2020-07-22;0;143;19
67;2020-07-22;0;230;29
67;2020-07-22;2;240;39
67;2020-07-22;0;159;49
67;2020-07-22;1;152;59
67;2020-07-22;0;138;69
67;2020-07-22;0;125;79
67;2020-07-22;0;70;89
67;2020-07-22;0;16;90
67;2020-07-22;3;1363;0
67;2020-07-23;0;74;09
67;2020-07-23;4;112;19
67;2020-07-23;1;203;29
67;2020-07-23;2;240;39
67;2020-07-23;2;145;49
67;2020-07-23;0;121;59
67;2020-07-23;0;101;69
67;2020-07-23;2;67;79
67;2020-07-23;0;67;89
67;2020-07-23;0;21;90
67;2020-07-23;11;1151;0
67;2020-07-24;2;85;09
67;2020-07-24;0;111;19
67;2020-07-24;3;220;29
67;2020-07-24;1;235;39
67;2020-07-24;3;184;49
67;2020-07-24;3;181;59
67;2020-07-24;1;154;69
67;2020-07-24;0;119;79
67;2020-07-24;0;85;89
67;2020-07-24;0;32;90
67;2020-07-24;13;1406;0
67;2020-07-25;0;63;09
67;2020-07-25;0;69;19
67;2020-07-25;2;88;29
67;2020-07-25;0;103;39
67;2020-07-25;0;62;49
67;2020-07-25;0;97;59
67;2020-07-25;0;72;69
67;2020-07-25;1;61;79
67;2020-07-25;0;44;89
67;2020-07-25;0;13;90
67;2020-07-25;3;672;0
67;2020-07-26;1;8;09
67;2020-07-26;0;3;19
67;2020-07-26;0;13;29
67;2020-07-26;0;7;39
67;2020-07-26;0;5;49
67;2020-07-26;0;10;59
67;2020-07-26;0;10;69
67;2020-07-26;0;8;79
67;2020-07-26;0;12;89
67;2020-07-26;0;6;90
67;2020-07-26;1;82;0
68;2020-05-13;0;15;09
68;2020-05-13;0;26;19
68;2020-05-13;1;72;29
68;2020-05-13;1;83;39
68;2020-05-13;3;72;49
68;2020-05-13;2;87;59
68;2020-05-13;2;88;69
68;2020-05-13;1;62;79
68;2020-05-13;4;53;89
68;2020-05-13;0;11;90
68;2020-05-13;14;579;0
68;2020-05-14;0;24;09
68;2020-05-14;0;35;19
68;2020-05-14;1;64;29
68;2020-05-14;2;74;39
68;2020-05-14;1;82;49
68;2020-05-14;4;104;59
68;2020-05-14;1;80;69
68;2020-05-14;1;57;79
68;2020-05-14;6;54;89
68;2020-05-14;0;16;90
68;2020-05-14;17;597;0
68;2020-05-15;0;29;09
68;2020-05-15;0;33;19
68;2020-05-15;2;61;29
68;2020-05-15;0;82;39
68;2020-05-15;1;101;49
68;2020-05-15;0;94;59
68;2020-05-15;3;79;69
68;2020-05-15;3;58;79
68;2020-05-15;5;58;89
68;2020-05-15;1;15;90
68;2020-05-15;15;610;0
68;2020-05-16;0;4;09
68;2020-05-16;0;10;19
68;2020-05-16;1;28;29
68;2020-05-16;0;38;39
68;2020-05-16;0;31;49
68;2020-05-16;2;40;59
68;2020-05-16;4;60;69
68;2020-05-16;2;41;79
68;2020-05-16;5;37;89
68;2020-05-16;2;11;90
68;2020-05-16;16;300;0
68;2020-05-17;0;2;09
68;2020-05-17;0;1;19
68;2020-05-17;0;2;29
68;2020-05-17;0;3;39
68;2020-05-17;0;6;49
68;2020-05-17;0;6;59
68;2020-05-17;1;7;69
68;2020-05-17;0;3;79
68;2020-05-17;0;6;89
68;2020-05-17;0;3;90
68;2020-05-17;1;39;0
68;2020-05-18;1;16;09
68;2020-05-18;0;31;19
68;2020-05-18;1;67;29
68;2020-05-18;0;88;39
68;2020-05-18;1;79;49
68;2020-05-18;4;119;59
68;2020-05-18;3;92;69
68;2020-05-18;3;72;79
68;2020-05-18;0;41;89
68;2020-05-18;0;11;90
68;2020-05-18;13;616;0
68;2020-05-19;0;27;09
68;2020-05-19;0;34;19
68;2020-05-19;1;65;29
68;2020-05-19;0;76;39
68;2020-05-19;3;93;49
68;2020-05-19;4;101;59
68;2020-05-19;2;81;69
68;2020-05-19;3;60;79
68;2020-05-19;3;58;89
68;2020-05-19;2;23;90
68;2020-05-19;18;618;0
68;2020-05-20;0;28;09
68;2020-05-20;3;40;19
68;2020-05-20;0;92;29
68;2020-05-20;3;85;39
68;2020-05-20;1;101;49
68;2020-05-20;11;119;59
68;2020-05-20;4;108;69
68;2020-05-20;4;67;79
68;2020-05-20;3;62;89
68;2020-05-20;2;24;90
68;2020-05-20;31;726;0
68;2020-05-21;0;3;09
68;2020-05-21;0;2;19
68;2020-05-21;0;5;29
68;2020-05-21;0;4;39
68;2020-05-21;1;7;49
68;2020-05-21;0;10;59
68;2020-05-21;0;11;69
68;2020-05-21;1;13;79
68;2020-05-21;2;15;89
68;2020-05-21;2;13;90
68;2020-05-21;6;83;0
68;2020-05-22;0;32;09
68;2020-05-22;2;36;19
68;2020-05-22;3;66;29
68;2020-05-22;0;84;39
68;2020-05-22;1;79;49
68;2020-05-22;2;105;59
68;2020-05-22;0;87;69
68;2020-05-22;1;77;79
68;2020-05-22;1;49;89
68;2020-05-22;0;17;90
68;2020-05-22;10;632;0
68;2020-05-23;0;2;09
68;2020-05-23;0;7;19
68;2020-05-23;0;22;29
68;2020-05-23;1;32;39
68;2020-05-23;0;28;49
68;2020-05-23;0;38;59
68;2020-05-23;0;51;69
68;2020-05-23;1;43;79
68;2020-05-23;1;25;89
68;2020-05-23;1;7;90
68;2020-05-23;4;255;0
68;2020-05-24;0;1;09
68;2020-05-24;1;3;19
68;2020-05-24;0;0;29
68;2020-05-24;2;8;39
68;2020-05-24;0;5;49
68;2020-05-24;0;3;59
68;2020-05-24;0;5;69
68;2020-05-24;0;11;79
68;2020-05-24;0;7;89
68;2020-05-24;1;4;90
68;2020-05-24;4;47;0
68;2020-05-25;0;25;09
68;2020-05-25;0;34;19
68;2020-05-25;1;82;29
