dep;sexe;Dc_Elec_Covid_cum;jour
24;2;6;2020-04-11
24;2;6;2020-04-12
24;2;7;2020-04-13
24;2;9;2020-04-14
24;2;9;2020-04-15
24;2;9;2020-04-16
24;2;9;2020-04-17
24;2;10;2020-04-18
24;2;10;2020-04-19
24;2;10;2020-04-20
24;2;10;2020-04-21
24;2;11;2020-04-22
24;2;12;2020-04-23
24;2;12;2020-04-24
24;2;12;2020-04-25
24;2;12;2020-04-26
24;2;12;2020-04-27
24;2;12;2020-04-28
24;2;12;2020-04-29
24;2;12;2020-04-30
24;2;12;2020-05-01
24;2;12;2020-05-02
24;2;12;2020-05-03
24;2;12;2020-05-04
24;2;12;2020-05-05
24;2;12;2020-05-06
24;2;12;2020-05-07
24;2;12;2020-05-08
24;2;12;2020-05-09
24;2;12;2020-05-10
24;2;12;2020-05-11
24;2;12;2020-05-12
24;2;12;2020-05-13
24;2;12;2020-05-14
24;2;12;2020-05-15
24;2;12;2020-05-16
24;2;13;2020-05-17
25;0;0;2020-03-06
25;0;0;2020-03-07
25;0;0;2020-03-08
25;0;0;2020-03-09
25;0;0;2020-03-10
25;0;0;2020-03-11
25;0;0;2020-03-12
25;0;0;2020-03-13
25;0;0;2020-03-14
25;0;0;2020-03-15
25;0;0;2020-03-16
25;0;0;2020-03-17
25;0;0;2020-03-18
25;0;0;2020-03-19
25;0;0;2020-03-20
25;0;2;2020-03-21
25;0;3;2020-03-22
25;0;4;2020-03-23
25;0;7;2020-03-24
25;0;8;2020-03-25
25;0;9;2020-03-26
25;0;9;2020-03-27
25;0;11;2020-03-28
25;0;15;2020-03-29
25;0;17;2020-03-30
25;0;19;2020-03-31
25;0;22;2020-04-01
25;0;25;2020-04-02
25;0;25;2020-04-03
25;0;28;2020-04-04
25;0;29;2020-04-05
25;0;33;2020-04-06
25;0;34;2020-04-07
25;0;35;2020-04-08
25;0;39;2020-04-09
25;0;41;2020-04-10
25;0;47;2020-04-11
25;0;48;2020-04-12
25;0;50;2020-04-13
25;0;51;2020-04-14
25;0;54;2020-04-15
25;0;57;2020-04-16
25;0;60;2020-04-17
25;0;62;2020-04-18
25;0;64;2020-04-19
25;0;64;2020-04-20
25;0;65;2020-04-21
25;0;68;2020-04-22
25;0;69;2020-04-23
25;0;70;2020-04-24
25;0;72;2020-04-25
25;0;73;2020-04-26
25;0;73;2020-04-27
25;0;74;2020-04-28
25;0;74;2020-04-29
25;0;74;2020-04-30
25;0;75;2020-05-01
25;0;75;2020-05-02
25;0;75;2020-05-03
25;0;76;2020-05-04
25;0;76;2020-05-05
25;0;76;2020-05-06
25;0;76;2020-05-07
25;0;76;2020-05-08
25;0;76;2020-05-09
25;0;77;2020-05-10
25;0;77;2020-05-11
25;0;77;2020-05-12
25;0;77;2020-05-13
25;0;78;2020-05-14
25;0;78;2020-05-15
25;0;78;2020-05-16
25;0;78;2020-05-17
25;1;0;2020-03-06
25;1;0;2020-03-07
25;1;0;2020-03-08
25;1;0;2020-03-09
25;1;0;2020-03-10
25;1;0;2020-03-11
25;1;0;2020-03-12
25;1;0;2020-03-13
25;1;0;2020-03-14
25;1;0;2020-03-15
25;1;0;2020-03-16
25;1;0;2020-03-17
25;1;0;2020-03-18
25;1;0;2020-03-19
25;1;0;2020-03-20
25;1;1;2020-03-21
25;1;1;2020-03-22
25;1;2;2020-03-23
25;1;3;2020-03-24
25;1;3;2020-03-25
25;1;3;2020-03-26
25;1;3;2020-03-27
25;1;5;2020-03-28
25;1;8;2020-03-29
25;1;10;2020-03-30
25;1;11;2020-03-31
25;1;14;2020-04-01
25;1;16;2020-04-02
25;1;16;2020-04-03
25;1;17;2020-04-04
25;1;18;2020-04-05
25;1;20;2020-04-06
25;1;20;2020-04-07
25;1;21;2020-04-08
25;1;22;2020-04-09
25;1;24;2020-04-10
25;1;26;2020-04-11
25;1;27;2020-04-12
25;1;27;2020-04-13
25;1;27;2020-04-14
25;1;29;2020-04-15
25;1;30;2020-04-16
25;1;30;2020-04-17
25;1;31;2020-04-18
25;1;31;2020-04-19
25;1;31;2020-04-20
25;1;32;2020-04-21
25;1;34;2020-04-22
25;1;35;2020-04-23
25;1;36;2020-04-24
25;1;38;2020-04-25
25;1;38;2020-04-26
25;1;38;2020-04-27
25;1;39;2020-04-28
25;1;39;2020-04-29
25;1;39;2020-04-30
25;1;39;2020-05-01
25;1;39;2020-05-02
25;1;39;2020-05-03
25;1;39;2020-05-04
25;1;39;2020-05-05
25;1;39;2020-05-06
25;1;39;2020-05-07
25;1;39;2020-05-08
25;1;39;2020-05-09
25;1;39;2020-05-10
25;1;39;2020-05-11
25;1;39;2020-05-12
25;1;39;2020-05-13
25;1;39;2020-05-14
25;1;39;2020-05-15
25;1;39;2020-05-16
25;1;39;2020-05-17
25;2;0;2020-03-06
25;2;0;2020-03-07
25;2;0;2020-03-08
25;2;0;2020-03-09
25;2;0;2020-03-10
25;2;0;2020-03-11
25;2;0;2020-03-12
25;2;0;2020-03-13
25;2;0;2020-03-14
25;2;0;2020-03-15
25;2;0;2020-03-16
25;2;0;2020-03-17
25;2;0;2020-03-18
25;2;0;2020-03-19
25;2;0;2020-03-20
25;2;1;2020-03-21
25;2;2;2020-03-22
25;2;2;2020-03-23
25;2;4;2020-03-24
25;2;5;2020-03-25
25;2;6;2020-03-26
25;2;6;2020-03-27
25;2;6;2020-03-28
25;2;7;2020-03-29
25;2;7;2020-03-30
25;2;8;2020-03-31
25;2;8;2020-04-01
25;2;9;2020-04-02
25;2;9;2020-04-03
25;2;11;2020-04-04
25;2;11;2020-04-05
25;2;13;2020-04-06
25;2;14;2020-04-07
25;2;14;2020-04-08
25;2;17;2020-04-09
25;2;17;2020-04-10
25;2;21;2020-04-11
25;2;21;2020-04-12
25;2;23;2020-04-13
25;2;24;2020-04-14
25;2;25;2020-04-15
25;2;27;2020-04-16
25;2;30;2020-04-17
25;2;31;2020-04-18
25;2;33;2020-04-19
25;2;33;2020-04-20
25;2;33;2020-04-21
25;2;34;2020-04-22
25;2;34;2020-04-23
25;2;34;2020-04-24
25;2;34;2020-04-25
25;2;35;2020-04-26
25;2;35;2020-04-27
25;2;35;2020-04-28
25;2;35;2020-04-29
25;2;35;2020-04-30
25;2;36;2020-05-01
25;2;36;2020-05-02
25;2;36;2020-05-03
25;2;37;2020-05-04
25;2;37;2020-05-05
25;2;37;2020-05-06
25;2;37;2020-05-07
25;2;37;2020-05-08
25;2;37;2020-05-09
25;2;38;2020-05-10
25;2;38;2020-05-11
25;2;38;2020-05-12
25;2;38;2020-05-13
25;2;39;2020-05-14
25;2;39;2020-05-15
25;2;39;2020-05-16
25;2;39;2020-05-17
26;0;0;2020-03-06
26;0;0;2020-03-07
26;0;0;2020-03-08
26;0;0;2020-03-09
26;0;0;2020-03-10
26;0;0;2020-03-11
26;0;0;2020-03-12
26;0;0;2020-03-13
26;0;0;2020-03-14
26;0;0;2020-03-15
26;0;0;2020-03-16
26;0;0;2020-03-17
26;0;3;2020-03-18
26;0;4;2020-03-19
26;0;5;2020-03-20
26;0;5;2020-03-21
26;0;5;2020-03-22
26;0;6;2020-03-23
26;0;10;2020-03-24
26;0;13;2020-03-25
26;0;17;2020-03-26
26;0;19;2020-03-27
26;0;22;2020-03-28
26;0;25;2020-03-29
26;0;26;2020-03-30
26;0;28;2020-03-31
26;0;34;2020-04-01
26;0;39;2020-04-02
26;0;45;2020-04-03
26;0;51;2020-04-04
26;0;53;2020-04-05
26;0;55;2020-04-06
26;0;58;2020-04-07
26;0;61;2020-04-08
26;0;61;2020-04-09
26;0;61;2020-04-10
26;0;64;2020-04-11
26;0;66;2020-04-12
26;0;68;2020-04-13
26;0;70;2020-04-14
26;0;73;2020-04-15
26;0;75;2020-04-16
26;0;78;2020-04-17
26;0;82;2020-04-18
26;0;83;2020-04-19
26;0;87;2020-04-20
26;0;87;2020-04-21
26;0;90;2020-04-22
26;0;92;2020-04-23
26;0;93;2020-04-24
26;0;93;2020-04-25
26;0;93;2020-04-26
26;0;93;2020-04-27
26;0;95;2020-04-28
26;0;96;2020-04-29
26;0;97;2020-04-30
26;0;97;2020-05-01
26;0;97;2020-05-02
26;0;97;2020-05-03
26;0;98;2020-05-04
26;0;98;2020-05-05
26;0;98;2020-05-06
26;0;98;2020-05-07
26;0;99;2020-05-08
26;0;99;2020-05-09
26;0;99;2020-05-10
26;0;100;2020-05-11
26;0;100;2020-05-12
26;0;100;2020-05-13
26;0;100;2020-05-14
26;0;100;2020-05-15
26;0;100;2020-05-16
26;0;100;2020-05-17
26;1;0;2020-03-06
26;1;0;2020-03-07
26;1;0;2020-03-08
26;1;0;2020-03-09
26;1;0;2020-03-10
26;1;0;2020-03-11
26;1;0;2020-03-12
26;1;0;2020-03-13
26;1;0;2020-03-14
26;1;0;2020-03-15
26;1;0;2020-03-16
26;1;0;2020-03-17
26;1;2;2020-03-18
26;1;3;2020-03-19
26;1;4;2020-03-20
26;1;4;2020-03-21
26;1;4;2020-03-22
26;1;5;2020-03-23
26;1;7;2020-03-24
26;1;9;2020-03-25
26;1;11;2020-03-26
26;1;12;2020-03-27
26;1;14;2020-03-28
26;1;15;2020-03-29
26;1;15;2020-03-30
26;1;16;2020-03-31
26;1;19;2020-04-01
26;1;22;2020-04-02
26;1;27;2020-04-03
26;1;29;2020-04-04
26;1;29;2020-04-05
26;1;30;2020-04-06
26;1;31;2020-04-07
26;1;31;2020-04-08
26;1;31;2020-04-09
26;1;31;2020-04-10
26;1;32;2020-04-11
26;1;33;2020-04-12
26;1;34;2020-04-13
26;1;35;2020-04-14
26;1;38;2020-04-15
26;1;40;2020-04-16
26;1;42;2020-04-17
26;1;45;2020-04-18
26;1;46;2020-04-19
26;1;49;2020-04-20
26;1;49;2020-04-21
26;1;50;2020-04-22
26;1;50;2020-04-23
26;1;50;2020-04-24
26;1;50;2020-04-25
26;1;50;2020-04-26
26;1;50;2020-04-27
26;1;52;2020-04-28
26;1;52;2020-04-29
26;1;52;2020-04-30
26;1;52;2020-05-01
26;1;52;2020-05-02
26;1;52;2020-05-03
26;1;52;2020-05-04
26;1;52;2020-05-05
26;1;52;2020-05-06
26;1;52;2020-05-07
26;1;52;2020-05-08
26;1;52;2020-05-09
26;1;52;2020-05-10
26;1;53;2020-05-11
26;1;53;2020-05-12
26;1;53;2020-05-13
26;1;53;2020-05-14
26;1;53;2020-05-15
26;1;53;2020-05-16
26;1;53;2020-05-17
26;2;0;2020-03-06
26;2;0;2020-03-07
26;2;0;2020-03-08
26;2;0;2020-03-09
26;2;0;2020-03-10
26;2;0;2020-03-11
26;2;0;2020-03-12
26;2;0;2020-03-13
26;2;0;2020-03-14
26;2;0;2020-03-15
26;2;0;2020-03-16
26;2;0;2020-03-17
26;2;1;2020-03-18
26;2;1;2020-03-19
26;2;1;2020-03-20
26;2;1;2020-03-21
26;2;1;2020-03-22
26;2;1;2020-03-23
26;2;3;2020-03-24
26;2;4;2020-03-25
26;2;6;2020-03-26
26;2;7;2020-03-27
26;2;8;2020-03-28
26;2;10;2020-03-29
26;2;11;2020-03-30
26;2;12;2020-03-31
26;2;15;2020-04-01
26;2;17;2020-04-02
26;2;18;2020-04-03
26;2;22;2020-04-04
26;2;24;2020-04-05
26;2;25;2020-04-06
26;2;27;2020-04-07
26;2;30;2020-04-08
26;2;30;2020-04-09
26;2;30;2020-04-10
26;2;32;2020-04-11
26;2;33;2020-04-12
26;2;34;2020-04-13
26;2;35;2020-04-14
26;2;35;2020-04-15
26;2;35;2020-04-16
26;2;36;2020-04-17
26;2;37;2020-04-18
26;2;37;2020-04-19
26;2;38;2020-04-20
26;2;38;2020-04-21
26;2;40;2020-04-22
26;2;42;2020-04-23
26;2;43;2020-04-24
26;2;43;2020-04-25
26;2;43;2020-04-26
26;2;43;2020-04-27
26;2;43;2020-04-28
26;2;44;2020-04-29
26;2;45;2020-04-30
26;2;45;2020-05-01
26;2;45;2020-05-02
26;2;45;2020-05-03
26;2;46;2020-05-04
26;2;46;2020-05-05
26;2;46;2020-05-06
26;2;46;2020-05-07
26;2;47;2020-05-08
26;2;47;2020-05-09
26;2;47;2020-05-10
26;2;47;2020-05-11
26;2;47;2020-05-12
26;2;47;2020-05-13
26;2;47;2020-05-14
26;2;47;2020-05-15
26;2;47;2020-05-16
26;2;47;2020-05-17
27;0;0;2020-03-06
27;0;0;2020-03-07
27;0;0;2020-03-08
27;0;0;2020-03-09
27;0;0;2020-03-10
27;0;0;2020-03-11
27;0;0;2020-03-12
27;0;0;2020-03-13
27;0;0;2020-03-14
27;0;0;2020-03-15
27;0;0;2020-03-16
27;0;0;2020-03-17
27;0;0;2020-03-18
27;0;0;2020-03-19
27;0;0;2020-03-20
27;0;0;2020-03-21
27;0;0;2020-03-22
27;0;0;2020-03-23
27;0;0;2020-03-24
27;0;0;2020-03-25
27;0;0;2020-03-26
27;0;0;2020-03-27
27;0;1;2020-03-28
27;0;2;2020-03-29
27;0;5;2020-03-30
27;0;5;2020-03-31
27;0;6;2020-04-01
27;0;7;2020-04-02
27;0;10;2020-04-03
27;0;12;2020-04-04
27;0;15;2020-04-05
27;0;18;2020-04-06
27;0;19;2020-04-07
27;0;21;2020-04-08
27;0;21;2020-04-09
27;0;24;2020-04-10
27;0;27;2020-04-11
27;0;27;2020-04-12
27;0;27;2020-04-13
27;0;29;2020-04-14
27;0;29;2020-04-15
27;0;29;2020-04-16
27;0;30;2020-04-17
27;0;31;2020-04-18
27;0;32;2020-04-19
27;0;33;2020-04-20
27;0;35;2020-04-21
27;0;35;2020-04-22
27;0;35;2020-04-23
27;0;36;2020-04-24
27;0;36;2020-04-25
27;0;37;2020-04-26
27;0;38;2020-04-27
27;0;38;2020-04-28
27;0;39;2020-04-29
27;0;40;2020-04-30
27;0;40;2020-05-01
27;0;41;2020-05-02
27;0;41;2020-05-03
27;0;42;2020-05-04
27;0;42;2020-05-05
27;0;44;2020-05-06
27;0;44;2020-05-07
27;0;44;2020-05-08
27;0;46;2020-05-09
27;0;46;2020-05-10
27;0;46;2020-05-11
27;0;46;2020-05-12
27;0;46;2020-05-13
27;0;46;2020-05-14
27;0;47;2020-05-15
27;0;47;2020-05-16
27;0;47;2020-05-17
27;1;0;2020-03-06
27;1;0;2020-03-07
27;1;0;2020-03-08
27;1;0;2020-03-09
27;1;0;2020-03-10
27;1;0;2020-03-11
27;1;0;2020-03-12
27;1;0;2020-03-13
27;1;0;2020-03-14
27;1;0;2020-03-15
27;1;0;2020-03-16
27;1;0;2020-03-17
27;1;0;2020-03-18
27;1;0;2020-03-19
27;1;0;2020-03-20
27;1;0;2020-03-21
27;1;0;2020-03-22
27;1;0;2020-03-23
27;1;0;2020-03-24
27;1;0;2020-03-25
27;1;0;2020-03-26
27;1;0;2020-03-27
27;1;1;2020-03-28
27;1;2;2020-03-29
27;1;3;2020-03-30
27;1;3;2020-03-31
27;1;3;2020-04-01
27;1;3;2020-04-02
27;1;4;2020-04-03
27;1;5;2020-04-04
27;1;7;2020-04-05
27;1;7;2020-04-06
27;1;8;2020-04-07
27;1;9;2020-04-08
27;1;9;2020-04-09
27;1;11;2020-04-10
27;1;11;2020-04-11
27;1;11;2020-04-12
27;1;11;2020-04-13
27;1;12;2020-04-14
27;1;12;2020-04-15
27;1;12;2020-04-16
27;1;12;2020-04-17
27;1;13;2020-04-18
27;1;13;2020-04-19
27;1;14;2020-04-20
27;1;15;2020-04-21
27;1;15;2020-04-22
27;1;15;2020-04-23
27;1;16;2020-04-24
27;1;16;2020-04-25
27;1;16;2020-04-26
27;1;16;2020-04-27
27;1;16;2020-04-28
27;1;17;2020-04-29
27;1;17;2020-04-30
27;1;17;2020-05-01
27;1;17;2020-05-02
27;1;17;2020-05-03
27;1;17;2020-05-04
27;1;17;2020-05-05
27;1;17;2020-05-06
27;1;17;2020-05-07
27;1;17;2020-05-08
27;1;18;2020-05-09
27;1;18;2020-05-10
27;1;18;2020-05-11
27;1;18;2020-05-12
27;1;18;2020-05-13
27;1;18;2020-05-14
27;1;18;2020-05-15
27;1;18;2020-05-16
27;1;18;2020-05-17
27;2;0;2020-03-06
27;2;0;2020-03-07
27;2;0;2020-03-08
27;2;0;2020-03-09
27;2;0;2020-03-10
27;2;0;2020-03-11
27;2;0;2020-03-12
27;2;0;2020-03-13
27;2;0;2020-03-14
27;2;0;2020-03-15
27;2;0;2020-03-16
27;2;0;2020-03-17
27;2;0;2020-03-18
27;2;0;2020-03-19
27;2;0;2020-03-20
27;2;0;2020-03-21
27;2;0;2020-03-22
27;2;0;2020-03-23
27;2;0;2020-03-24
27;2;0;2020-03-25
27;2;0;2020-03-26
27;2;0;2020-03-27
27;2;0;2020-03-28
27;2;0;2020-03-29
27;2;2;2020-03-30
27;2;2;2020-03-31
27;2;3;2020-04-01
27;2;4;2020-04-02
27;2;6;2020-04-03
27;2;7;2020-04-04
27;2;8;2020-04-05
27;2;11;2020-04-06
27;2;11;2020-04-07
27;2;12;2020-04-08
27;2;12;2020-04-09
27;2;13;2020-04-10
27;2;16;2020-04-11
27;2;16;2020-04-12
27;2;16;2020-04-13
27;2;17;2020-04-14
27;2;17;2020-04-15
27;2;17;2020-04-16
27;2;18;2020-04-17
27;2;18;2020-04-18
27;2;19;2020-04-19
27;2;19;2020-04-20
27;2;20;2020-04-21
27;2;20;2020-04-22
27;2;20;2020-04-23
27;2;20;2020-04-24
27;2;20;2020-04-25
27;2;21;2020-04-26
27;2;22;2020-04-27
27;2;22;2020-04-28
27;2;22;2020-04-29
27;2;23;2020-04-30
27;2;23;2020-05-01
27;2;24;2020-05-02
27;2;24;2020-05-03
27;2;25;2020-05-04
27;2;25;2020-05-05
27;2;27;2020-05-06
27;2;27;2020-05-07
27;2;27;2020-05-08
27;2;28;2020-05-09
27;2;28;2020-05-10
27;2;28;2020-05-11
27;2;28;2020-05-12
27;2;28;2020-05-13
27;2;28;2020-05-14
27;2;29;2020-05-15
27;2;29;2020-05-16
27;2;29;2020-05-17
28;0;0;2020-03-06
28;0;0;2020-03-07
28;0;0;2020-03-08
28;0;0;2020-03-09
28;0;0;2020-03-10
28;0;0;2020-03-11
28;0;0;2020-03-12
28;0;0;2020-03-13
28;0;0;2020-03-14
28;0;0;2020-03-15
28;0;0;2020-03-16
28;0;0;2020-03-17
28;0;0;2020-03-18
28;0;0;2020-03-19
28;0;0;2020-03-20
28;0;0;2020-03-21
28;0;0;2020-03-22
28;0;0;2020-03-23
28;0;0;2020-03-24
28;0;0;2020-03-25
28;0;0;2020-03-26
28;0;0;2020-03-27
28;0;0;2020-03-28
28;0;0;2020-03-29
28;0;0;2020-03-30
28;0;0;2020-03-31
28;0;0;2020-04-01
28;0;0;2020-04-02
28;0;2;2020-04-03
28;0;2;2020-04-04
28;0;2;2020-04-05
28;0;3;2020-04-06
28;0;3;2020-04-07
28;0;5;2020-04-08
28;0;5;2020-04-09
28;0;5;2020-04-10
28;0;5;2020-04-11
28;0;5;2020-04-12
28;0;5;2020-04-13
28;0;6;2020-04-14
28;0;7;2020-04-15
28;0;7;2020-04-16
28;0;7;2020-04-17
28;0;7;2020-04-18
28;0;8;2020-04-19
28;0;8;2020-04-20
28;0;8;2020-04-21
28;0;8;2020-04-22
28;0;8;2020-04-23
28;0;8;2020-04-24
28;0;8;2020-04-25
28;0;8;2020-04-26
28;0;8;2020-04-27
28;0;8;2020-04-28
28;0;8;2020-04-29
28;0;8;2020-04-30
28;0;8;2020-05-01
28;0;8;2020-05-02
28;0;9;2020-05-03
28;0;9;2020-05-04
28;0;9;2020-05-05
28;0;9;2020-05-06
28;0;9;2020-05-07
28;0;9;2020-05-08
28;0;9;2020-05-09
28;0;9;2020-05-10
28;0;9;2020-05-11
28;0;9;2020-05-12
28;0;9;2020-05-13
28;0;9;2020-05-14
28;0;9;2020-05-15
28;0;9;2020-05-16
28;0;9;2020-05-17
28;1;0;2020-03-06
28;1;0;2020-03-07
28;1;0;2020-03-08
28;1;0;2020-03-09
28;1;0;2020-03-10
28;1;0;2020-03-11
28;1;0;2020-03-12
28;1;0;2020-03-13
28;1;0;2020-03-14
28;1;0;2020-03-15
28;1;0;2020-03-16
28;1;0;2020-03-17
28;1;0;2020-03-18
28;1;0;2020-03-19
28;1;0;2020-03-20
28;1;0;2020-03-21
28;1;0;2020-03-22
28;1;0;2020-03-23
28;1;0;2020-03-24
28;1;0;2020-03-25
28;1;0;2020-03-26
28;1;0;2020-03-27
28;1;0;2020-03-28
28;1;0;2020-03-29
28;1;0;2020-03-30
28;1;0;2020-03-31
28;1;0;2020-04-01
28;1;0;2020-04-02
28;1;2;2020-04-03
28;1;2;2020-04-04
28;1;2;2020-04-05
28;1;2;2020-04-06
28;1;2;2020-04-07
28;1;2;2020-04-08
28;1;2;2020-04-09
28;1;2;2020-04-10
28;1;2;2020-04-11
28;1;2;2020-04-12
28;1;2;2020-04-13
28;1;3;2020-04-14
28;1;3;2020-04-15
28;1;3;2020-04-16
28;1;3;2020-04-17
28;1;3;2020-04-18
28;1;3;2020-04-19
28;1;3;2020-04-20
28;1;3;2020-04-21
28;1;3;2020-04-22
28;1;3;2020-04-23
28;1;3;2020-04-24
28;1;3;2020-04-25
28;1;3;2020-04-26
28;1;3;2020-04-27
28;1;3;2020-04-28
28;1;3;2020-04-29
28;1;3;2020-04-30
28;1;3;2020-05-01
28;1;3;2020-05-02
28;1;3;2020-05-03
28;1;3;2020-05-04
28;1;3;2020-05-05
28;1;3;2020-05-06
28;1;3;2020-05-07
28;1;3;2020-05-08
28;1;3;2020-05-09
28;1;3;2020-05-10
28;1;3;2020-05-11
28;1;3;2020-05-12
28;1;3;2020-05-13
28;1;3;2020-05-14
28;1;3;2020-05-15
28;1;3;2020-05-16
28;1;3;2020-05-17
28;2;0;2020-03-06
28;2;0;2020-03-07
28;2;0;2020-03-08
28;2;0;2020-03-09
28;2;0;2020-03-10
28;2;0;2020-03-11
28;2;0;2020-03-12
28;2;0;2020-03-13
28;2;0;2020-03-14
28;2;0;2020-03-15
28;2;0;2020-03-16
28;2;0;2020-03-17
28;2;0;2020-03-18
28;2;0;2020-03-19
28;2;0;2020-03-20
28;2;0;2020-03-21
28;2;0;2020-03-22
28;2;0;2020-03-23
28;2;0;2020-03-24
28;2;0;2020-03-25
28;2;0;2020-03-26
28;2;0;2020-03-27
28;2;0;2020-03-28
28;2;0;2020-03-29
28;2;0;2020-03-30
28;2;0;2020-03-31
28;2;0;2020-04-01
28;2;0;2020-04-02
28;2;0;2020-04-03
28;2;0;2020-04-04
28;2;0;2020-04-05
28;2;1;2020-04-06
28;2;1;2020-04-07
28;2;3;2020-04-08
28;2;3;2020-04-09
28;2;3;2020-04-10
28;2;3;2020-04-11
28;2;3;2020-04-12
28;2;3;2020-04-13
28;2;3;2020-04-14
28;2;4;2020-04-15
28;2;4;2020-04-16
28;2;4;2020-04-17
28;2;4;2020-04-18
28;2;5;2020-04-19
28;2;5;2020-04-20
28;2;5;2020-04-21
28;2;5;2020-04-22
28;2;5;2020-04-23
28;2;5;2020-04-24
28;2;5;2020-04-25
28;2;5;2020-04-26
28;2;5;2020-04-27
28;2;5;2020-04-28
28;2;5;2020-04-29
28;2;5;2020-04-30
28;2;5;2020-05-01
28;2;5;2020-05-02
28;2;6;2020-05-03
28;2;6;2020-05-04
28;2;6;2020-05-05
28;2;6;2020-05-06
28;2;6;2020-05-07
28;2;6;2020-05-08
28;2;6;2020-05-09
28;2;6;2020-05-10
28;2;6;2020-05-11
28;2;6;2020-05-12
28;2;6;2020-05-13
28;2;6;2020-05-14
28;2;6;2020-05-15
28;2;6;2020-05-16
28;2;6;2020-05-17
29;0;0;2020-03-06
29;0;0;2020-03-07
29;0;0;2020-03-08
29;0;0;2020-03-09
29;0;0;2020-03-10
29;0;0;2020-03-11
29;0;0;2020-03-12
29;0;0;2020-03-13
29;0;0;2020-03-14
29;0;0;2020-03-15
29;0;0;2020-03-16
29;0;0;2020-03-17
29;0;0;2020-03-18
29;0;1;2020-03-19
29;0;1;2020-03-20
29;0;2;2020-03-21
29;0;4;2020-03-22
29;0;5;2020-03-23
29;0;5;2020-03-24
29;0;5;2020-03-25
29;0;5;2020-03-26
29;0;5;2020-03-27
29;0;5;2020-03-28
29;0;5;2020-03-29
29;0;6;2020-03-30
29;0;6;2020-03-31
29;0;6;2020-04-01
29;0;6;2020-04-02
29;0;6;2020-04-03
29;0;6;2020-04-04
29;0;7;2020-04-05
29;0;7;2020-04-06
29;0;7;2020-04-07
29;0;7;2020-04-08
29;0;7;2020-04-09
29;0;9;2020-04-10
29;0;9;2020-04-11
29;0;10;2020-04-12
29;0;10;2020-04-13
29;0;12;2020-04-14
29;0;15;2020-04-15
29;0;16;2020-04-16
29;0;17;2020-04-17
29;0;18;2020-04-18
29;0;18;2020-04-19
29;0;18;2020-04-20
29;0;18;2020-04-21
29;0;19;2020-04-22
29;0;19;2020-04-23
29;0;19;2020-04-24
29;0;20;2020-04-25
29;0;21;2020-04-26
29;0;21;2020-04-27
29;0;21;2020-04-28
29;0;21;2020-04-29
29;0;21;2020-04-30
29;0;21;2020-05-01
29;0;22;2020-05-02
29;0;23;2020-05-03
29;0;23;2020-05-04
29;0;23;2020-05-05
29;0;23;2020-05-06
29;0;23;2020-05-07
29;0;23;2020-05-08
29;0;23;2020-05-09
29;0;23;2020-05-10
29;0;23;2020-05-11
29;0;23;2020-05-12
29;0;24;2020-05-13
29;0;25;2020-05-14
29;0;25;2020-05-15
29;0;25;2020-05-16
29;0;25;2020-05-17
29;1;0;2020-03-06
29;1;0;2020-03-07
29;1;0;2020-03-08
29;1;0;2020-03-09
29;1;0;2020-03-10
29;1;0;2020-03-11
29;1;0;2020-03-12
29;1;0;2020-03-13
29;1;0;2020-03-14
29;1;0;2020-03-15
29;1;0;2020-03-16
29;1;0;2020-03-17
29;1;0;2020-03-18
29;1;1;2020-03-19
29;1;1;2020-03-20
29;1;2;2020-03-21
29;1;4;2020-03-22
29;1;4;2020-03-23
29;1;4;2020-03-24
29;1;4;2020-03-25
29;1;4;2020-03-26
29;1;4;2020-03-27
29;1;4;2020-03-28
29;1;4;2020-03-29
29;1;4;2020-03-30
29;1;4;2020-03-31
29;1;4;2020-04-01
29;1;4;2020-04-02
29;1;4;2020-04-03
29;1;4;2020-04-04
29;1;5;2020-04-05
29;1;5;2020-04-06
29;1;5;2020-04-07
29;1;5;2020-04-08
29;1;5;2020-04-09
29;1;6;2020-04-10
29;1;6;2020-04-11
29;1;7;2020-04-12
29;1;7;2020-04-13
29;1;8;2020-04-14
29;1;9;2020-04-15
29;1;10;2020-04-16
29;1;10;2020-04-17
29;1;11;2020-04-18
29;1;11;2020-04-19
29;1;11;2020-04-20
29;1;11;2020-04-21
29;1;11;2020-04-22
29;1;11;2020-04-23
29;1;11;2020-04-24
29;1;11;2020-04-25
29;1;12;2020-04-26
29;1;12;2020-04-27
29;1;12;2020-04-28
29;1;12;2020-04-29
29;1;12;2020-04-30
29;1;12;2020-05-01
29;1;13;2020-05-02
29;1;14;2020-05-03
29;1;14;2020-05-04
29;1;14;2020-05-05
29;1;14;2020-05-06
29;1;14;2020-05-07
29;1;14;2020-05-08
29;1;14;2020-05-09
29;1;14;2020-05-10
29;1;14;2020-05-11
29;1;14;2020-05-12
29;1;15;2020-05-13
29;1;15;2020-05-14
29;1;15;2020-05-15
29;1;15;2020-05-16
29;1;15;2020-05-17
29;2;0;2020-03-06
29;2;0;2020-03-07
29;2;0;2020-03-08
29;2;0;2020-03-09
29;2;0;2020-03-10
29;2;0;2020-03-11
29;2;0;2020-03-12
29;2;0;2020-03-13
29;2;0;2020-03-14
29;2;0;2020-03-15
29;2;0;2020-03-16
29;2;0;2020-03-17
29;2;0;2020-03-18
29;2;0;2020-03-19
29;2;0;2020-03-20
29;2;0;2020-03-21
